"ID","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"220806_x_at",-6.63800237982353,2.89236683288733,-6.07441635213036,8.12128920636307e-08,7.82323377000772e-06,7.77742997418219
"205448_s_at",-3.57374884435294,7.65426935483099,-6.07157665262533,8.21208767594199e-08,7.89067280133423e-06,7.76669825193366
"240651_at",-1.89563033844118,4.08810759466197,-6.06892225379482,8.29787070763583e-08,7.95296426357602e-06,7.75666789662423
"204962_s_at",6.11153210517647,7.73580529778873,6.06717612873627,8.35478442949777e-08,7.98734227297628e-06,7.75007026830105
"1559977_a_at",-3.6131502695,4.2013389996338,-6.06526945930103,8.41737291944943e-08,8.02695909006994e-06,7.74286655189219
"222848_at",4.98991130517647,8.68595396632394,6.06460521453622,8.4392864347877e-08,8.02768614902086e-06,7.74035705138323
"215409_at",-2.47489154720588,3.83030721076056,-6.04412951832054,9.14323145605594e-08,8.67555516707868e-06,7.66303287130571
"1559630_at",-3.57838366911765,3.00914690128169,-6.04176036175293,9.2283477577288e-08,8.73448156600596e-06,7.65409010508295
"1568957_x_at",-3.18067129694118,8.33752221880282,-6.03770728442987,9.37578633499877e-08,8.85195508852098e-06,7.63879308693042
"236750_at",-7.08440826123529,3.81699558805634,-6.03201509877581,9.58679915872585e-08,9.028718989337e-06,7.61731402294697
"232017_at",-3.4486375527647,3.58655927198592,-6.0299687947704,9.66380115308436e-08,9.07871061792484e-06,7.60959365040664
"228210_at",-4.29814067870588,6.83408427887324,-6.02494784639024,9.855344561946e-08,9.23579623466909e-06,7.59065315361566
"1559374_at",-2.23352529555882,3.63505723901408,-6.01658962220676,1.01825779595351e-07,9.51895477527572e-06,7.559132093298
"1556001_at",-3.93990359029412,5.69248280835211,-6.01052259861073,1.04268290398171e-07,9.72333831393652e-06,7.53625853618639
"208567_s_at",-7.08772414358823,3.66234787378873,-6.0090509932368,1.0486943427547e-07,9.75542771689016e-06,7.53071123434325
"202666_s_at",3.22736912829412,9.83165260923944,6.0081369357281,1.05244549715569e-07,9.76638542763987e-06,7.52726581161315
"205874_at",-5.13732501841177,3.71193870802817,-6.00607780881893,1.06094461232111e-07,9.82124190635006e-06,7.51950467447082
"238881_at",-2.01723332382353,3.48867419808451,-6.00146715089124,1.08022260692727e-07,9.97536954338629e-06,7.50212886629273
"210349_at",-2.57762502941176,3.41007106608451,-6.00078653267786,1.08309763415884e-07,9.97764262302535e-06,7.49956415858188
"233249_at",-7.14455662305882,3.1986242546338,-6.0000189178981,1.08634924284106e-07,9.98336541471906e-06,7.49667171741052
"235545_at",5.54755601814706,7.1041617958169,5.99781090776444,1.09575636012581e-07,1.00454920029505e-05,7.48835225396995
"238079_at",-2.62393750102941,3.64468903887324,-5.99629724902568,1.10225180037216e-07,1.00806903208012e-05,7.48264944953918
"225766_s_at",2.80362791408824,9.90931339367606,5.99432152689188,1.11078746602449e-07,1.01343335301667e-05,7.47520633538958
"219538_at",3.38109789438235,6.32543230491549,5.99194194524552,1.12115486932698e-07,1.02043913454283e-05,7.46624258393164
"214852_x_at",-1.34334003223529,3.49027969198592,-5.98814991629589,1.137874449778e-07,1.0331791116477e-05,7.45196007264943
"1568735_at",-3.11686528238235,2.87132461319718,-5.98525683380358,1.15079631797601e-07,1.04241822082247e-05,7.441064936689
"1558430_at",-4.81892990797059,2.75596857907042,-5.97838577938337,1.18207108138278e-07,1.06819823387624e-05,7.41519438630501
"215659_at",-2.77648991738235,2.50493548176056,-5.97693396916498,1.18878618965559e-07,1.07171475159592e-05,7.40972906676435
"1557729_at",-4.6120194435,4.01162627308451,-5.96974109784776,1.22261696490487e-07,1.09960199729857e-05,7.38265658045247
"240975_x_at",-2.82608845741176,3.24268786350704,-5.96721144255981,1.23474009558011e-07,1.10788003753304e-05,7.37313745369
"218653_at",3.92649717861765,7.97532099966197,5.96624488796612,1.23940358263666e-07,1.10920083336931e-05,7.36950056786017
"203764_at",6.26185567894117,8.08603843561972,5.96569652486144,1.2420571064498e-07,1.10920083336931e-05,7.36743729144757
"210879_s_at",-2.47490227773529,7.34329886770422,-5.95458826162899,1.29703758833285e-07,1.15558132928603e-05,7.32565169953077
"232677_at",-3.90567926691176,3.04772492423944,-5.95059682800951,1.31737617470754e-07,1.1709530523384e-05,7.31064214556623
"232245_at",-2.91061638758823,3.63036901915493,-5.93874762981841,1.37963320760389e-07,1.22342520470556e-05,7.26609926285893
"235088_at",5.02184491458824,8.17095684678873,5.93179942758494,1.41748559365275e-07,1.25406173010481e-05,7.23999067990121
"218240_at",2.40032065314706,9.24092884059155,5.91530330952576,1.5115208411416e-07,1.334145628016e-05,7.17803688549791
"206381_at",-7.01253682458823,3.99266333832394,-5.9138012101178,1.52038418257264e-07,1.33603753136185e-05,7.1723977674755
"202392_s_at",-2.9898875447647,8.14106365342253,-5.91357765923193,1.52170766555311e-07,1.33603753136185e-05,7.17155855452519
"208457_at",-7.09819744005882,3.87215438221127,-5.91315303114206,1.52422472224188e-07,1.33603753136185e-05,7.1699645181946
"201614_s_at",2.91701571817647,9.87464542616902,5.90779720188809,1.55632835707258e-07,1.36103425033025e-05,7.14986155541785
"222713_s_at",3.67551365473529,7.09242070201408,5.90632026941621,1.56529843436721e-07,1.3657318799534e-05,7.14431877741076
"225297_at",2.9682145717353,10.3714501177746,5.89450041376137,1.6389536025561e-07,1.42356815914279e-05,7.09997333548203
"230463_at",-5.23977778394118,4.05689066209859,-5.89447940237999,1.63908754161722e-07,1.42356815914279e-05,7.09989452659105
"218412_s_at",3.38924203544118,10.1006697222394,5.89290162962258,1.64917621526502e-07,1.42906013867965e-05,7.09397687599011
"231908_at",-2.88445901541176,3.02819112461972,-5.88042249963628,1.73116632356193e-07,1.49385913547812e-05,7.04718717708279
"207142_at",-5.48244772761765,4.06745791150704,-5.88032418053649,1.73182805398739e-07,1.49385913547812e-05,7.04681864180461
"228172_at",-3.67254119685294,3.17031149940845,-5.87845219610844,1.74447518658292e-07,1.50135626375438e-05,7.03980208915567
"202870_s_at",6.55848658947058,7.88790364605634,5.86462579949243,1.84075998497784e-07,1.57707007832616e-05,6.9879968553724
"236249_at",3.67191813464706,7.80791209428169,5.86372507161912,1.84721185616171e-07,1.57903330605319e-05,6.98462312502619
"240552_at",-2.96840599379412,2.80443303312676,-5.85975474074068,1.87591886350986e-07,1.59996909091356e-05,6.96975369473314
"206433_s_at",-3.2540935007647,3.35136342778873,-5.85723206047218,1.89438767680795e-07,1.61121337199531e-05,6.96030734078382
"207276_at",-4.74283731847059,3.6829388685493,-5.85679674538485,1.89759281572932e-07,1.61121337199531e-05,6.95867738518384
"222039_at",5.44784775373529,8.11888337264789,5.84773958093487,1.96550938317284e-07,1.66515498055674e-05,6.92477206043678
"223056_s_at",2.41360044867647,9.52311623732394,5.84435499472536,1.99150180266055e-07,1.68341780441377e-05,6.91210562355964
"229484_at",-3.49705136502941,3.84216629926761,-5.84157303361371,2.01312066428619e-07,1.69791070427374e-05,6.90169595594481
"218410_s_at",-1.57786137723529,1.95389954061972,-5.83559539425053,2.06036189027796e-07,1.73390188877183e-05,6.87933318349298
"203046_s_at",4.2281556822353,8.18696563567606,5.83191546761196,2.08998794330413e-07,1.7549425309771e-05,6.86556946775254
"232807_at",-2.29853383188235,2.562492957,-5.82651573099964,2.13422405029234e-07,1.78813111710365e-05,6.84537765535583
"225907_at",-1.73014394908823,2.33754531364789,-5.81703085857476,2.21417995442831e-07,1.85103493370863e-05,6.80992247349101
"1556253_s_at",-3.63328489473529,3.03062448214085,-5.81571693574379,2.22548723306174e-07,1.85639873502473e-05,6.80501220174709
"222786_at",-2.24234953444118,7.09624711357746,-5.80871386050556,2.28672417189355e-07,1.90181080054995e-05,6.77884619858912
"224859_at",3.26457455444118,9.44198430138029,5.80835014089226,2.28994977038343e-07,1.90181080054995e-05,6.77748745339016
"237515_at",-6.20185363364706,5.53466756714085,-5.80734197242222,2.298914118008e-07,1.90508704006279e-05,6.7737213695099
"208808_s_at",2.84045999764706,13.3039943822535,5.80267250275188,2.34088841186916e-07,1.93564441795386e-05,6.75628063980396
"242852_at",-3.68445054502941,4.62161490707042,-5.79930864789257,2.37159519491428e-07,1.9567722614734e-05,6.74371890680428
"203417_at",8.23872897705882,8.90829992021127,5.79381172404646,2.42263306952143e-07,1.99454697441684e-05,6.72319603189592
"202904_s_at",2.84658156758824,9.07872692111268,5.79313715415301,2.4289706688284e-07,1.99543620702842e-05,6.72067789160802
"232027_at",-7.3033317232647,4.28386518359155,-5.79192909600604,2.44036139783645e-07,2.00046385515085e-05,6.71616847058736
"207853_s_at",-5.66719948055882,4.49811420866197,-5.79130661503782,2.44625134885447e-07,2.00097033824187e-05,6.7138449873403
"205384_at",-7.912902341,3.97369192957747,-5.77799103371536,2.57566496434681e-07,2.10229651735094e-05,6.66416005169843
"221991_at",-3.544408867,2.5342392153662,-5.76964145061592,2.66024352198091e-07,2.16226455034745e-05,6.63302162301781
"1559342_a_at",-4.88462239311765,4.43360875732394,-5.76961362079294,2.66052997052289e-07,2.16226455034745e-05,6.63291785778108
"208079_s_at",4.79039635505883,8.05833783322535,5.76810124949268,2.67614254178721e-07,2.16794018607651e-05,6.62727910320652
"227459_at",3.10651759391176,6.03127223914085,5.76783142385434,2.67893752244792e-07,2.16794018607651e-05,6.62627312475545
"210872_x_at",-7.09775571132353,3.42595436780282,-5.76495326270498,2.70893102376696e-07,2.18564463734474e-05,6.61554345287423
"222953_at",-5.024625738,4.7811217306338,-5.76462886310413,2.71233236072448e-07,2.18564463734474e-05,6.61433420065369
"219591_at",-4.42831276285294,6.16267298402817,-5.7628169328275,2.73140828327908e-07,2.19526659656749e-05,6.60758029711114
"219978_s_at",5.84952774252941,7.74095466970423,5.76239768000979,2.73584101853934e-07,2.19526659656749e-05,6.60601763491641
"1552729_at",-3.51256837947059,4.29718450990141,-5.75448675620987,2.82082847548182e-07,2.2586861594607e-05,6.5765377671596
"238862_at",-3.20717256285294,3.61129422385915,-5.74901700933469,2.88111101045571e-07,2.30150445824288e-05,6.55616175324451
"211747_s_at",2.17811342244118,12.334782856493,5.74853972034835,2.88643126448757e-07,2.30150445824288e-05,6.55438401361465
"203157_s_at",-5.411990996,6.31387799714084,-5.74653699046082,2.9088613963196e-07,2.31452673869841e-05,6.5469249922067
"239067_s_at",-4.14757327817647,4.9534882343662,-5.73887655842748,2.99625758818333e-07,2.37478083719735e-05,6.51840126759387
"236518_at",-3.46580340235294,3.33204238259155,-5.73880364300896,2.99710181013208e-07,2.37478083719735e-05,6.51812981943388
"204033_at",5.48711683564706,8.26396061630986,5.72966732893781,3.10476456473798e-07,2.45496321437636e-05,6.48412531982643
"221362_at",-1.52164780635294,3.05355165146479,-5.72579733229841,3.15151306787061e-07,2.48674692261874e-05,6.46972635728272
"233180_at",-3.97319501723529,2.88329388390141,-5.71312503297451,3.30951272293348e-07,2.60600095199621e-05,6.4225970793796
"240532_at",-6.06860360552941,3.47821997856338,-5.71007118916723,3.34874397117861e-07,2.63042499236618e-05,6.4112442210395
"213454_at",3.7363448315,7.98353792346479,5.70956767529303,3.35525635061505e-07,2.63042499236618e-05,6.4093725494298
"242449_at",-2.83445139167647,4.01454243766197,-5.70909957502038,3.36132191942245e-07,2.63042499236618e-05,6.4076325619705
"233614_at",-2.70138491191177,2.84986035150704,-5.7082914743048,3.3718186674144e-07,2.63320999388984e-05,6.40462885004909
"222105_s_at",1.99553714920589,9.19899478712676,5.6997910285053,3.48421565310205e-07,2.71539878640319e-05,6.37304035473828
"212023_s_at",5.09861480685294,7.1161196658169,5.69631916691315,3.53117985075546e-07,2.74636065687649e-05,6.36014261948934
"236319_at",-3.87779869332353,3.3360346419155,-5.69451348952814,3.55585208783733e-07,2.75983651656684e-05,6.35343557814127
"226628_at",2.80359590952941,7.39043345738028,5.69321292119845,3.57372810066486e-07,2.75983651656684e-05,6.34860511810678
"201999_s_at",2.13621772294118,12.6165414509296,5.69299686109752,3.57670638476182e-07,2.75983651656684e-05,6.34780267815355
"217986_s_at",4.32186150526471,8.71826602514084,5.69293259126875,3.57759278640166e-07,2.75983651656684e-05,6.34756398393278
"214952_at",-3.71193477914706,3.04534011956338,-5.68923852754942,3.62890725062405e-07,2.79374332231613e-05,6.33384581669848
"232636_at",-7.11725464535294,5.32865109569014,-5.6885156152397,3.63903400932774e-07,2.79586835607338e-05,6.33116154372188
"243879_at",-4.48532143132353,3.55832132850704,-5.68732369263055,3.6557917919348e-07,2.80306912466856e-05,6.32673599496687
"242032_at",-2.12047782861765,2.18610558070423,-5.68660485021437,3.66593515396106e-07,2.80517949260964e-05,6.32406710411948
"204060_s_at",3.7578332725,9.0277797383662,5.68444128861011,3.69663256932293e-07,2.82297771702379e-05,6.31603492783254
"241190_at",-3.00687877626471,3.65535343616901,-5.66530682142681,3.97941078122901e-07,3.03282242551739e-05,6.24503889094552
"213431_x_at",-2.67706428344118,4.89206135960563,-5.66225617263399,4.02642783182193e-07,3.06250585027995e-05,6.23372656474802
"204146_at",4.22054301752941,9.05470454825352,5.66108350884356,4.04464672308067e-07,3.07021043455607e-05,6.22937862184836
"1559820_at",-4.258214023,3.05103591526761,-5.66037421173707,4.05570608938962e-07,3.07106314526e-05,6.22674885969974
"226346_at",5.74517668335294,8.57208292476057,5.65997439762766,4.06195315097359e-07,3.07106314526e-05,6.2252665689271
"237002_at",-2.21355285667647,3.79321640288732,-5.65888092322934,4.07908717614792e-07,3.0778861766107e-05,6.2212127307774
"204505_s_at",-4.19767112423529,5.77620806623943,-5.65777909064027,4.09642436687504e-07,3.0848351273884e-05,6.2171281484636
"208416_s_at",-1.00856908570588,2.50131875146479,-5.65349844663379,4.1644730358172e-07,3.12986949705754e-05,6.2012617656764
"207768_at",-7.7002053305,4.40911902143662,-5.64858638363394,4.24393559491017e-07,3.18328718516246e-05,6.18305953979209
"205955_at",-1.58943022817647,3.70631365819718,-5.64723655001283,4.26603292618589e-07,3.19355056568953e-05,6.17805842420563
"214184_at",-4.44043102861765,2.87337775743662,-5.64508653411784,4.30146440727277e-07,3.21187885689311e-05,6.17009340320985
"203151_at",-4.44001625358823,9.67230913005634,-5.64472556463625,4.30744147694207e-07,3.21187885689311e-05,6.16875623509488
"224360_s_at",-1.27166308208823,2.52954611477465,-5.64120812708972,4.3661155774347e-07,3.24924609070503e-05,6.15572768941128
"223057_s_at",3.39888311632353,8.6561867578169,5.64040487134527,4.37962492359655e-07,3.25292141585486e-05,6.15275279125997
"215232_at",-3.25448666188235,4.26465865973239,-5.63904637210914,4.40256648232339e-07,3.26357438027543e-05,6.1477218184776
"1559194_a_at",-1.32138550579412,2.15128327715493,-5.63151674364431,4.53189065910417e-07,3.35289236014892e-05,6.11984390657933
"232000_at",-5.08679802917647,5.85484767901409,-5.62483730263082,4.64974758900244e-07,3.42957248738103e-05,6.0951234250787
"242056_at",4.2252097737647,6.33632208932394,5.62462143608075,4.65360655267227e-07,3.42957248738103e-05,6.09432465933283
"1554696_s_at",6.51091201776471,7.66453605678873,5.61890191646855,4.75701193520881e-07,3.4989850966844e-05,6.07316433994123
"219896_at",-5.96687341382353,3.34296384312676,-5.61667598125676,4.79786583705334e-07,3.52220889708941e-05,6.06493093653734
"1560697_at",-5.06764684232353,3.38176917419718,-5.61151073157576,4.89400593120237e-07,3.58585137283503e-05,6.04582937752355
"209413_at",2.16235033779412,7.75786280123944,5.61095193718612,4.90452001288694e-07,3.58663107069578e-05,6.04376323545368
"237719_x_at",-5.14479910955882,4.55064708335211,-5.59797153956322,5.15512779087595e-07,3.75683748210328e-05,5.99578642261867
"226630_at",4.04088911144118,7.33119929042254,5.59787366261048,5.15706467875799e-07,3.75683748210328e-05,5.9954247928511
"230090_at",-4.20445819652941,2.09057466156338,-5.59685462413494,5.17727315993625e-07,3.76433382207319e-05,5.9916598305279
"225733_at",2.36944341467647,8.91531609947887,5.58872495491874,5.34131599527821e-07,3.87618178364797e-05,5.96163153810543
"1552724_at",-3.04942530626471,2.407242813,-5.58402540099768,5.43847390950557e-07,3.9391572282705e-05,5.94427926337334
"213091_at",-3.25497083988235,6.28373730511267,-5.58251035181064,5.47016604643279e-07,3.95456537383448e-05,5.93868620017744
"203743_s_at",2.35339952285294,10.5407244603099,5.57800273007136,5.56553927322037e-07,4.01586459269593e-05,5.92204840161604
"240067_at",-3.97858559005882,4.01808184242254,-5.57382060644202,5.65549215674864e-07,4.07302750127586e-05,5.90661586286545
"218704_at",-6.29152100158824,3.05752252570423,-5.57244225006274,5.68545227765757e-07,4.08684954064802e-05,5.90153037255719
"205989_s_at",-5.03990991794118,3.85667961567606,-5.56996538577821,5.73968380635003e-07,4.11803325493779e-05,5.89239291325902
"214909_s_at",3.92092271752941,9.7536074273662,5.56829580904689,5.77652727132547e-07,4.13664747275258e-05,5.88623437186694
"229108_at",-6.17176490520588,3.34558569022535,-5.56444129051656,5.86248072703155e-07,4.19029366315924e-05,5.87201853174239
"239576_at",-3.984801339,5.51424958146479,-5.56347611093429,5.88420047620062e-07,4.19773111171641e-05,5.86845935013839
"225944_at",3.14537630461765,8.68067408616902,5.56299723280654,5.89500627745388e-07,4.19773111171641e-05,5.86669352004643
"205489_at",-8.51910699741176,5.00233611740845,-5.55638409770464,6.04624804370525e-07,4.29736513578257e-05,5.842313042795
"224715_at",3.31467941682353,9.80612783869014,5.53510688471413,6.55930289427687e-07,4.65330433737167e-05,5.76393456110036
"202968_s_at",3.06042864155883,7.78161639732395,5.52620107212908,6.78658618288238e-07,4.8055614176328e-05,5.73115745041817
"227034_at",4.71264075544118,9.43719562543662,5.52528791584831,6.81032518119022e-07,4.8133907248956e-05,5.72779762979321
"206869_at",-3.46655794623529,3.46403718935211,-5.51741548847978,7.01840791356894e-07,4.95123892103337e-05,5.69883977842362
"1563708_at",-1.4867196025,3.04573641285915,-5.51210347939475,7.16234438418076e-07,5.04340665597767e-05,5.67930781584783
"1556877_at",-2.59302454502941,3.91201304067606,-5.50322565298539,7.40942731470221e-07,5.20772970930014e-05,5.64667840769389
"38158_at",4.33410841885294,6.71541167353521,5.50102543855311,7.47195088604937e-07,5.24196717059367e-05,5.63859447012821
"232692_at",-4.1657288057647,4.06384103087324,-5.50052011559718,7.48638397106203e-07,5.24240253206067e-05,5.63673798463079
"235316_at",-2.52958331838235,4.19314981561972,-5.49930885286359,7.52109220312153e-07,5.2570079830069e-05,5.63228820602891
"219734_at",-4.67261473508823,4.62920387516901,-5.49819466968414,7.55315874472916e-07,5.26472360126859e-05,5.62819535285843
"215244_at",-4.12009203367647,3.56836242225352,-5.49796195201336,7.55987343281704e-07,5.26472360126859e-05,5.62734051988889
"218844_at",-4.20193455452941,5.89531625647887,-5.49747814873457,7.5738516298801e-07,5.26479788938588e-05,5.62556342217333
"243078_at",-1.55090085697059,3.4490251408169,-5.4952556267857,7.63839359069925e-07,5.29995594774039e-05,5.61740036142724
"222640_at",3.50977023241177,8.74410138601409,5.4943163407012,7.66583318339993e-07,5.30928891683871e-05,5.61395080453905
"229132_at",3.12166528023529,5.27066177250704,5.49265129057919,7.71471376277083e-07,5.32991471991597e-05,5.60783633936022
"217733_s_at",1.90573463470588,14.3813780290141,5.49234631920142,7.7236999946087e-07,5.32991471991597e-05,5.60671647785878
"228126_x_at",5.84562179370588,8.12203012939437,5.48947811097475,7.80872068376516e-07,5.37219772447996e-05,5.59618536914712
"227216_at",-2.49146528541176,4.76064914497183,-5.489325096375,7.8132822467011e-07,5.37219772447996e-05,5.59562360185875
"225836_s_at",3.37644217579412,8.94040725561972,5.48786337477329,7.85699070142592e-07,5.39248146621916e-05,5.59025740098724
"230287_at",-5.37927077638235,4.60820564371831,-5.48299932396085,8.00417878626785e-07,5.4835848674009e-05,5.57240417357535
"206017_at",-4.65933134767647,4.32274098687324,-5.47942242000659,8.11414872418439e-07,5.54890812031882e-05,5.55927872753731
"227512_at",4.86189573258824,9.18358969171831,5.47368254738831,8.29373872404391e-07,5.6615208548986e-05,5.53822227496115
"1557315_a_at",-3.85845426614706,3.70789906202817,-5.46940488325281,8.4301218773318e-07,5.74428807418763e-05,5.52253469079484
"207659_s_at",-6.892463413,3.42292133276056,-5.46841082929706,8.46213014511239e-07,5.75576500945512e-05,5.51888976341324
"225687_at",4.71300751858823,7.89352938933803,5.46341825548027,8.62471040940744e-07,5.85585436276655e-05,5.5005867239803
"236966_at",-4.3110065212647,3.43108651161972,-5.45606465779666,8.86979840001991e-07,6.0115058656135e-05,5.47363834234615
"205198_s_at",3.32363337185294,7.69693439402817,5.45035410775752,9.06484911536598e-07,6.1327501483886e-05,5.45271965141976
"228280_at",4.46521887055882,10.4062941991268,5.44905926972608,9.10966044213038e-07,6.1521005768793e-05,5.4479774806837
"209039_x_at",-2.27107309952941,7.7376327544507,-5.43900945867232,9.46496438889422e-07,6.37428278478016e-05,5.41118445512337
"230707_at",-3.93579234094118,3.33521785692958,-5.43880746378704,9.47224400752492e-07,6.37428278478016e-05,5.4104451762099
"230205_at",2.91692933370588,7.11863187221127,5.4339402615992,9.64932910606683e-07,6.48195817507364e-05,5.39263459678492
"229919_at",-1.56641760244118,3.59485211861972,-5.43032235101087,9.78307076970238e-07,6.5585140184358e-05,5.37939909873601
"244708_at",-3.31801489597058,5.29358651638028,-5.42992544215616,9.79785384532091e-07,6.5585140184358e-05,5.3779472607513
"217560_at",-1.47330421735294,2.80606328725352,-5.42896484349583,9.83372300386292e-07,6.57093526212348e-05,5.3744336738816
"230177_at",2.52987795914706,9.26383579176056,5.42238400889922,1.00829577492487e-06,6.72563406704719e-05,5.35036867106065
"226756_at",4.48465313429412,9.1825794918169,5.41788271137042,1.02570086639179e-06,6.82972819000593e-05,5.33391397950024
"223307_at",4.70216245458824,7.63079705004225,5.41698896592888,1.0291917545264e-06,6.84097090215326e-05,5.33064741510674
"204678_s_at",-7.34742548452941,4.80272056176056,-5.4139581341331,1.0411172874244e-06,6.90000971845755e-05,5.3195713673074
"215909_x_at",-1.44943611279412,7.45777207315493,-5.41380842959845,1.04170985105027e-06,6.90000971845755e-05,5.31902433394141
"232643_at",-2.13735818494118,5.1715049748169,-5.41204348318917,1.04872099939205e-06,6.92314981280222e-05,5.31257546141407
"208321_s_at",-3.72980665985294,3.54909643709859,-5.41201073150345,1.04885154196166e-06,6.92314981280222e-05,5.31245579812142
"226576_at",-5.79638189170588,5.93979960457746,-5.39602751529498,1.114506020697e-06,7.34374331762744e-05,5.25408870421016
"230767_at",-4.40819605588235,4.3899199344507,-5.39547935755545,1.11682807266933e-06,7.34628989083045e-05,5.25208802261115
"202940_at",-3.05580504261764,4.89149488243662,-5.39046580779361,1.13828830417173e-06,7.47449728313735e-05,5.2337927232208
"236110_at",-4.38313911852941,6.89910200232394,-5.3879778055674,1.14908834996245e-06,7.53238328747405e-05,5.22471578791934
"209408_at",6.10841513597059,7.30490814614085,5.38397021518601,1.16669728495544e-06,7.61146101132492e-05,5.21009805470507
"240180_at",-7.03414798229412,3.90021052776056,-5.38386385286577,1.16716823222614e-06,7.61146101132492e-05,5.20971014888071
"213478_at",-6.36351428605882,9.40889632505634,-5.38250012136156,1.1732231292709e-06,7.63782343882468e-05,5.2047368272491
"212348_s_at",2.51251554391177,10.2235039477887,5.38046513176091,1.18231594540497e-06,7.68383893696919e-05,5.19731635260893
"1554948_at",-3.00145734735294,7.24554960943662,-5.37965923117115,1.185936054906e-06,7.6941909449406e-05,5.19437795438426
"210371_s_at",2.00124811676471,12.4481830480423,5.37813239348026,1.19282457555004e-06,7.72567644034576e-05,5.18881136843479
"214821_at",-5.095597765,5.80441003943662,-5.37671610359052,1.19924956727915e-06,7.75405759395446e-05,5.18364831802746
"228573_at",5.98237388591176,6.83585629394366,5.37605688068284,1.20225174079533e-06,7.76024873641937e-05,5.18124530030518
"213812_s_at",-3.66512869858824,9.5623469767324,-5.3730002859522,1.216268809663e-06,7.83739667265696e-05,5.17010467360255
"220679_s_at",-5.36655575176471,3.51387348078873,-5.36776878056592,1.24063406714476e-06,7.98085176006989e-05,5.15104215999075
"242765_at",-5.80582973011765,2.86067170738028,-5.36655766375372,1.24634289195504e-06,8.00400983439282e-05,5.14663003922496
"213248_at",3.95230858597059,8.10979604084507,5.3649016182967,1.25419085899893e-06,8.04080403081847e-05,5.14059760578473
"213007_at",4.81871005355882,8.43296944119718,5.36236417899806,1.26631022835188e-06,8.10481254753243e-05,5.1313558220246
"229681_at",-3.04697102611765,3.16333881232394,-5.35745166721005,1.29010211027455e-06,8.243187793495e-05,5.11346803214199
"243506_at",-5.94524372047059,4.25982483766197,-5.35343948741257,1.30985965324791e-06,8.35536357636493e-05,5.09886292029121
"230933_at",-2.93808320914706,5.64626925842254,-5.35290646159362,1.31250679880733e-06,8.35820185267337e-05,5.09692289618174
"204887_s_at",4.66667490002941,6.84516620205634,5.35243014766627,1.31487675423366e-06,8.35926839701577e-05,5.09518934138581
"230880_at",-1.73909927738235,6.03067094687324,-5.35005362867745,1.32676450015722e-06,8.40668110834176e-05,5.08654077106066
"201663_s_at",4.90643414638235,8.14285001307042,5.3484046602692,1.33507503466511e-06,8.4452396442799e-05,5.08054069040387
"204088_at",-3.89298010241176,7.13558205595775,-5.3432789003141,1.36123665442622e-06,8.59640199369262e-05,5.06189387197857
"217925_s_at",-2.14627272070588,8.14740580885916,-5.32952246519351,1.43396942298729e-06,9.04067699004315e-05,5.01188152275222
"232562_at",-3.6645943912647,3.75499042253521,-5.32704011762144,1.4474955211469e-06,9.11082006792862e-05,5.00286173739442
"228807_at",-2.48375706367647,2.71913272256338,-5.32207003236685,1.47495560984246e-06,9.26828894303983e-05,4.98480713819531
"218935_at",-4.21948922864706,7.74528295215493,-5.32057985881654,1.48328838734273e-06,9.3052442071415e-05,4.97939503998804
"224985_at",1.74980936394117,11.4614666475916,5.31988320371776,1.48719983188686e-06,9.31438653786037e-05,4.9768650758539
"239491_at",-4.21745283544118,2.50099163119718,-5.31079111662585,1.53918868808052e-06,9.60851166528818e-05,4.94385737137737
"221782_at",2.26619157920588,8.9009874539155,5.31078484854039,1.53922513898277e-06,9.60851166528818e-05,4.94383462293058
"208813_at",-2.6840406107647,9.38613380895775,-5.30783601234508,1.55646810271271e-06,9.70019546311302e-05,4.9331336426235
"239770_at",-3.25119734391177,2.88499401528169,-5.30605930706385,1.56694879265711e-06,9.74950401254227e-05,4.9266872315481
"205394_at",5.12494975738235,7.09149768171831,5.30468888028909,1.57508028180491e-06,9.78405843136227e-05,4.9217154555992
"239609_s_at",-3.55438197088235,3.74264723671831,-5.30397465865213,1.579334593492e-06,9.7944550917313e-05,4.9191245139528
"244377_at",-2.693743307,3.61133609102817,-5.30226748414342,1.58954936848039e-06,9.84172214213783e-05,4.91293200831164
"209109_s_at",2.81698903135294,10.2467917928732,5.3006156583243,1.59949484110361e-06,9.88717055362318e-05,4.90694096345014
"200037_s_at",1.48798392117647,13.2768911785916,5.29995768799003,1.60347344297768e-06,9.89564732597965e-05,4.90455474552344
"244104_at",-2.64101046479412,3.85811270026761,-5.2991816440977,1.60817852706437e-06,9.90857269743525e-05,4.90174045697124
"206316_s_at",3.92990356691176,7.46806193843662,5.29118306156481,1.65747175877332e-06,0.000101957347054267,4.87274273750408
"200073_s_at",1.3394954432353,13.4303159204225,5.29016784965805,1.66383361414005e-06,0.000102183076037332,4.86906337896438
"208123_at",5.12585810517647,4.72736444916901,5.28664661141553,1.686086294655e-06,0.000103382422015082,4.85630361941471
"237790_at",-2.07322448029412,3.40981818173239,-5.28474128264891,1.69824895384586e-06,0.000103960227087526,4.84940066260438
"1561242_at",-4.79401186238235,4.07657861056338,-5.2791476110386,1.73445700471456e-06,0.000106005766758352,4.82914022476581
"203158_s_at",-4.69417076347059,5.5484131343662,-5.27795264990311,1.74228992374835e-06,0.000106313298659075,4.8248130661785
